time,open,high,low,close,Buy Signal,Sell Signal
8/26/2020,344.76,347.86,344.17,347.57,0,0
8/27/2020,348.51,349.9,346.53,348.33,0,0
8/28/2020,349.44,350.72,348.15,350.58,0,0
8/31/2020,350.35,351.3,349.06,349.31,0,0
9/1/2020,350.21,352.71,349.24,352.6,0,0
9/2/2020,354.67,358.75,353.43,357.7,0,0
9/3/2020,355.87,356.38,342.59,345.39,0,0
9/4/2020,346.13,347.83,334.87,342.57,0,0
9/8/2020,336.71,342.64,332.88,333.21,0,1
9/9/2020,337.55,342.46,336.61,339.79,0,0
9/10/2020,341.82,342.53,332.85,333.89,0,0
9/11/2020,335.82,336.97,331,334.06,0,0
9/14/2020,337.49,340.38,334.2208,338.46,0,0
9/15/2020,341.12,342.02,338.4683,340.17,0,0
9/16/2020,341.51,343.06,338.52,338.82,0,0
9/17/2020,333.56,337.6996,332.991,335.84,0,0
9/18/2020,335.37,335.49,327.97,330.65,0,0
9/21/2020,325.7,327.13,321.73,326.97,0,0
9/22/2020,328.57,330.9,325.86,330.3,0,0
9/23/2020,330.9,331.2,322.1,322.64,0,0
9/24/2020,321.22,326.797,319.8,323.5,0,0
9/25/2020,322.58,329.58,321.64,328.73,0,0
9/28/2020,333.22,334.96,332.15,334.19,0,0
9/29/2020,333.97,334.77,331.6209,332.37,0,0
9/30/2020,333.09,338.29,332.88,334.89,0,0
10/1/2020,337.69,338.74,335.01,337.04,0,0
10/2/2020,331.7,337.0126,331.19,333.84,0,0
10/5/2020,336.06,339.96,336.01,339.76,0,0
10/6/2020,339.91,342.17,334.38,334.93,0,0
10/7/2020,338.12,341.63,338.09,340.76,0,0
10/8/2020,342.85,343.85,341.86,343.78,0,0
10/9/2020,345.56,347.35,344.89,346.85,1,0
10/12/2020,349.59,354.02,349.06,352.43,0,0
10/13/2020,352.28,352.4651,349.09,350.13,0,0
10/14/2020,350.75,351.93,347.14,347.93,0,0
10/15/2020,343.71,348.02,343.13,347.5,0,0
10/16/2020,348.96,350.75,347.1,347.29,0,0
10/19/2020,348.65,349.33,341.04,342.01,0,0
10/20/2020,343.46,346.88,342.64,343.38,0,0
10/21/2020,343.33,348.6847,342.4,342.73,0,0
10/22/2020,342.96,345.24,340.65,344.61,0,0
10/23/2020,345.93,345.99,343.13,345.78,0,0
10/26/2020,342.13,342.98,335.62,339.39,0,0
10/27/2020,339.76,340.12,337.99,338.22,0,1
10/28/2020,332.1,332.84,326.13,326.66,0,0
10/29/2020,326.91,333.395,325.09,329.98,0,0
10/30/2020,328.28,329.69,322.6,326.54,0,0
11/2/2020,330.2,332.36,327.24,330.2,0,0
11/3/2020,333.69,338.25,330.2935,336.03,0,0
11/4/2020,340.86,347.94,339.59,343.54,0,0
11/5/2020,349.24,352.19,348.86,350.24,0,0
11/6/2020,349.93,351.51,347.65,350.16,1,0
11/9/2020,363.97,364.38,354.06,354.56,0,0
11/10/2020,353.49,355.18,350.51,354.04,0,0
11/11/2020,356.4,357.56,355.06,356.67,0,0
11/12/2020,355.58,356.7182,351.26,353.21,0,0
11/13/2020,355.27,358.9,354.71,358.1,0,0
11/16/2020,360.98,362.78,359.59,362.57,0,0
11/17/2020,359.97,361.92,358.34,360.62,0,0
11/18/2020,360.91,361.5,356.24,356.28,0,0
11/19/2020,355.6,358.18,354.15,357.78,0,0
11/20/2020,357.5,357.72,355.25,355.33,0,0
11/23/2020,357.28,358.82,354.865,357.46,0,0
11/24/2020,360.21,363.81,359.29,363.22,0,0
11/25/2020,363.13,363.16,361.48,362.66,0,0
11/27/2020,363.84,364.18,362.58,363.67,0,0
11/30/2020,362.83,363.12,359.17,362.06,0,0
12/1/2020,365.57,367.68,364.93,366.02,0,0
12/2/2020,364.82,366.96,364.2,366.79,0,0
12/3/2020,366.68,368.19,365.5,366.69,0,0
12/4/2020,367.32,369.85,367.22,369.85,0,0
12/7/2020,369.02,369.62,367.72,369.09,0,0
12/8/2020,367.72,370.78,367.67,370.17,0,0
12/9/2020,370.88,371.05,365.95,366.85,0,0
12/10/2020,365.37,367.86,364.43,366.73,0,0
12/11/2020,364.9,366.7402,363.26,366.3,0,0
12/14/2020,368.64,369.8,364.47,364.66,0,0
12/15/2020,367.4,369.59,365.92,369.59,0,0
12/16/2020,369.82,371.16,368.8676,370.17,0,0
12/17/2020,371.94,372.46,371.05,372.24,0,0
12/18/2020,370.97,371.15,367.02,369.18,0,0
12/21/2020,364.97,378.46,362.03,367.86,0,0
12/22/2020,368.21,368.3317,366.03,367.24,0,0
12/23/2020,368.28,369.62,367.2172,367.57,0,0
12/24/2020,368.08,369.03,367.45,369,0,0
12/28/2020,371.74,372.59,371.07,372.17,0,0
12/29/2020,373.81,374,370.83,371.46,0,0
12/30/2020,372.34,373.1,371.57,371.99,0,0
12/31/2020,371.78,374.66,371.232,373.88,0,0
1/4/2021,375.31,375.45,364.82,368.79,0,0
1/5/2021,368.1,372.5,368.05,371.33,0,0
1/6/2021,369.71,376.98,369.12,373.55,0,0
1/7/2021,376.1,379.9,375.91,379.1,0,0
1/8/2021,380.59,381.49,377.1,381.26,0,0
1/11/2021,377.85,380.58,377.7189,378.69,0,0
1/12/2021,378.89,379.86,376.36,378.77,0,0
1/13/2021,378.69,380.86,377.85,379.79,0,0
1/14/2021,380.59,381.13,378.1,378.46,0,0
1/15/2021,376.72,377.58,373.7,375.7,0,0
1/19/2021,378.34,379.23,376.75,378.65,0,0
1/20/2021,381.11,384.79,380.69,383.89,0,0
1/21/2021,384.49,384.95,383.25,384.24,0,0
1/22/2021,382.25,384.1256,381.835,382.88,0,0
1/25/2021,383.67,384.77,378.46,384.39,0,0
1/26/2021,385.41,385.85,383.54,383.79,0,0
1/27/2021,380.22,380.32,372.01,374.41,0,0
1/28/2021,376.36,381.93,375.89,377.63,0,0
1/29/2021,375.63,376.67,368.27,370.07,0,0
2/1/2021,373.72,377.34,370.376,376.23,0,0
2/2/2021,379.65,383.22,376.3181,381.55,0,0
2/3/2021,382.435,383.7,380.48,381.85,0,0
2/4/2021,382.96,386.24,381.9655,386.19,0,0
2/5/2021,388.2,388.47,386.1444,387.71,0,0
2/8/2021,389.27,390.56,388.35,390.51,0,0
2/9/2021,389.61,390.89,389.17,390.25,0,0
2/10/2021,392.12,392.28,387.5,390.08,0,0
2/11/2021,391.24,391.69,388.1,390.71,0,0
2/12/2021,389.85,392.9,389.77,392.64,0,0
